"","address","new_cases","cases","new_deaths","deaths","recovered","new_recovered","address_code","region","province","healthregion","pop","date","casespc","new_casespc","deathspc","recoveredpc","lon","lat"
"3578","Halton, Ontario",18,500,1,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-06",0.00086205709,3.1034055e-05,3.9654624e-05,0,-79.8744836,43.5325372
"3579","Halton, Ontario",6,506,0,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-07",0.00087240175,1.0344685e-05,3.9654624e-05,0,-79.8744836,43.5325372
"3580","Halton, Ontario",2,508,0,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-08",0.00087584998,3.4482282e-06,3.9654624e-05,0,-79.8744836,43.5325372
"3581","Halton, Ontario",3,511,0,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-09",0.00088102231,5.1723423e-06,3.9654624e-05,0,-79.8744836,43.5325372
"3582","Halton, Ontario",4,515,0,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-10",0.00088791881,6.8964564e-06,3.9654624e-05,0,-79.8744836,43.5325372
"3583","Halton, Ontario",0,515,0,23,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-11",0.00088791881,0,3.9654624e-05,0,-79.8744836,43.5325372
"3584","Halton, Ontario",3,518,1,24,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-12",0.00089309114,5.1723423e-06,4.1378738e-05,0,-79.8744836,43.5325372
"3585","Halton, Ontario",6,524,0,24,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-13",0.00090343581,1.0344685e-05,4.1378738e-05,0,-79.8744836,43.5325372
"3586","Halton, Ontario",8,532,1,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-14",0.00091722875,1.3792913e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3587","Halton, Ontario",18,550,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-15",0.00094826281,3.1034055e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3588","Halton, Ontario",7,557,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-16",0.00096033158,1.2068799e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3589","Halton, Ontario",6,563,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-17",0.00097067625,1.0344685e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3590","Halton, Ontario",14,577,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-18",0.00099481386,2.4137598e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3591","Halton, Ontario",10,587,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-19",0.001012055,1.7241142e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3592","Halton, Ontario",0,587,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-20",0.001012055,0,4.3102853e-05,0,-79.8744836,43.5325372
"3593","Halton, Ontario",8,595,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-21",0.001025848,1.3792913e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3594","Halton, Ontario",11,606,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-22",0.0010448132,1.8965256e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3595","Halton, Ontario",4,610,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-23",0.0010517096,6.8964564e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3596","Halton, Ontario",2,612,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-24",0.0010551579,3.4482282e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3597","Halton, Ontario",7,619,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-25",0.0010672266,1.2068799e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3598","Halton, Ontario",4,623,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-26",0.0010741231,6.8964564e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3599","Halton, Ontario",0,623,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-27",0.0010741231,0,4.3102853e-05,0,-79.8744836,43.5325372
"3600","Halton, Ontario",5,628,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-28",0.0010827436,8.620571e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3601","Halton, Ontario",7,635,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-29",0.0010948125,1.2068799e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3602","Halton, Ontario",5,640,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-30",0.0011034331,8.620571e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3603","Halton, Ontario",3,643,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-05-31",0.0011086054,5.1723423e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3604","Halton, Ontario",2,645,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-01",0.0011120536,3.4482282e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3605","Halton, Ontario",4,649,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-02",0.0011189501,6.8964564e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3606","Halton, Ontario",6,655,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-03",0.0011292947,1.0344685e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3607","Halton, Ontario",6,661,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-04",0.0011396394,1.0344685e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3608","Halton, Ontario",5,666,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-05",0.0011482601,8.620571e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3609","Halton, Ontario",1,667,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-06",0.0011499842,1.7241141e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3610","Halton, Ontario",3,670,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-07",0.0011551565,5.1723423e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3611","Halton, Ontario",3,673,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-08",0.0011603289,5.1723423e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3612","Halton, Ontario",4,677,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-09",0.0011672253,6.8964564e-06,4.3102853e-05,0,-79.8744836,43.5325372
"3613","Halton, Ontario",7,684,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-10",0.0011792941,1.2068799e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3614","Halton, Ontario",7,691,0,25,0,0,"Halton, Ontario","Halton","Ontario","Halton, Ontario",580008,"2020-06-11",0.0011913629,1.2068799e-05,4.3102853e-05,0,-79.8744836,43.5325372
"3615","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-25",0,0,0,0,-79.8711024,43.2557206
"3616","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-26",0,0,0,0,-79.8711024,43.2557206
"3617","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-27",0,0,0,0,-79.8711024,43.2557206
"3618","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-28",0,0,0,0,-79.8711024,43.2557206
"3619","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-29",0,0,0,0,-79.8711024,43.2557206
"3620","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-30",0,0,0,0,-79.8711024,43.2557206
"3621","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-01-31",0,0,0,0,-79.8711024,43.2557206
"3622","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-01",0,0,0,0,-79.8711024,43.2557206
"3623","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-02",0,0,0,0,-79.8711024,43.2557206
"3624","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-03",0,0,0,0,-79.8711024,43.2557206
"3625","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-04",0,0,0,0,-79.8711024,43.2557206
"3626","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-05",0,0,0,0,-79.8711024,43.2557206
"3627","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-06",0,0,0,0,-79.8711024,43.2557206
"3628","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-07",0,0,0,0,-79.8711024,43.2557206
"3629","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-08",0,0,0,0,-79.8711024,43.2557206
"3630","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-09",0,0,0,0,-79.8711024,43.2557206
"3631","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-10",0,0,0,0,-79.8711024,43.2557206
"3632","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-11",0,0,0,0,-79.8711024,43.2557206
"3633","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-12",0,0,0,0,-79.8711024,43.2557206
"3634","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-13",0,0,0,0,-79.8711024,43.2557206
"3635","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-14",0,0,0,0,-79.8711024,43.2557206
"3636","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-15",0,0,0,0,-79.8711024,43.2557206
"3637","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-16",0,0,0,0,-79.8711024,43.2557206
"3638","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-17",0,0,0,0,-79.8711024,43.2557206
"3639","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-18",0,0,0,0,-79.8711024,43.2557206
"3640","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-19",0,0,0,0,-79.8711024,43.2557206
"3641","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-20",0,0,0,0,-79.8711024,43.2557206
"3642","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-21",0,0,0,0,-79.8711024,43.2557206
"3643","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-22",0,0,0,0,-79.8711024,43.2557206
"3644","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-23",0,0,0,0,-79.8711024,43.2557206
"3645","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-24",0,0,0,0,-79.8711024,43.2557206
"3646","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-25",0,0,0,0,-79.8711024,43.2557206
"3647","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-26",0,0,0,0,-79.8711024,43.2557206
"3648","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-27",0,0,0,0,-79.8711024,43.2557206
"3649","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-28",0,0,0,0,-79.8711024,43.2557206
"3650","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-02-29",0,0,0,0,-79.8711024,43.2557206
"3651","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-01",0,0,0,0,-79.8711024,43.2557206
"3652","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-02",0,0,0,0,-79.8711024,43.2557206
"3653","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-03",0,0,0,0,-79.8711024,43.2557206
"3654","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-04",0,0,0,0,-79.8711024,43.2557206
"3655","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-05",0,0,0,0,-79.8711024,43.2557206
"3656","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-06",0,0,0,0,-79.8711024,43.2557206
"3657","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-07",0,0,0,0,-79.8711024,43.2557206
"3658","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-08",0,0,0,0,-79.8711024,43.2557206
"3659","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-09",0,0,0,0,-79.8711024,43.2557206
"3660","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-10",0,0,0,0,-79.8711024,43.2557206
"3661","Hamilton, Ontario",0,0,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-11",0,0,0,0,-79.8711024,43.2557206
"3662","Hamilton, Ontario",1,1,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-12",1.7606285e-06,1.7606285e-06,0,0,-79.8711024,43.2557206
"3663","Hamilton, Ontario",0,1,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-13",1.7606285e-06,0,0,0,-79.8711024,43.2557206
"3664","Hamilton, Ontario",1,2,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-14",3.521257e-06,1.7606285e-06,0,0,-79.8711024,43.2557206
"3665","Hamilton, Ontario",3,5,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-15",8.803142e-06,5.2818855e-06,0,0,-79.8711024,43.2557206
"3666","Hamilton, Ontario",4,9,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-16",1.5845657e-05,7.042514e-06,0,0,-79.8711024,43.2557206
"3667","Hamilton, Ontario",5,14,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-17",2.4648798e-05,8.803142e-06,0,0,-79.8711024,43.2557206
"3668","Hamilton, Ontario",2,16,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-18",2.8170056e-05,3.521257e-06,0,0,-79.8711024,43.2557206
"3669","Hamilton, Ontario",2,18,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-19",3.1691314e-05,3.521257e-06,0,0,-79.8711024,43.2557206
"3670","Hamilton, Ontario",2,20,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-20",3.5212568e-05,3.521257e-06,0,0,-79.8711024,43.2557206
"3671","Hamilton, Ontario",4,24,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-21",4.2255084e-05,7.042514e-06,0,0,-79.8711024,43.2557206
"3672","Hamilton, Ontario",5,29,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-22",5.1058225e-05,8.803142e-06,0,0,-79.8711024,43.2557206
"3673","Hamilton, Ontario",3,32,0,0,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-23",5.6340112e-05,5.2818855e-06,0,0,-79.8711024,43.2557206
"3674","Hamilton, Ontario",3,35,1,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-24",6.1621999e-05,5.2818855e-06,1.7606285e-06,0,-79.8711024,43.2557206
"3675","Hamilton, Ontario",4,39,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-25",6.8664507e-05,7.042514e-06,1.7606285e-06,0,-79.8711024,43.2557206
"3676","Hamilton, Ontario",1,40,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-26",7.0425136e-05,1.7606285e-06,1.7606285e-06,0,-79.8711024,43.2557206
"3677","Hamilton, Ontario",0,40,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-27",7.0425136e-05,0,1.7606285e-06,0,-79.8711024,43.2557206
"3678","Hamilton, Ontario",13,53,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-28",9.3313312e-05,2.2888171e-05,1.7606285e-06,0,-79.8711024,43.2557206
"3679","Hamilton, Ontario",17,70,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-29",0.000123244,2.9930685e-05,1.7606285e-06,0,-79.8711024,43.2557206
"3680","Hamilton, Ontario",0,70,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-30",0.000123244,0,1.7606285e-06,0,-79.8711024,43.2557206
"3681","Hamilton, Ontario",0,70,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-03-31",0.000123244,0,1.7606285e-06,0,-79.8711024,43.2557206
"3682","Hamilton, Ontario",42,112,0,1,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-01",0.00019719038,7.3946394e-05,1.7606285e-06,0,-79.8711024,43.2557206
"3683","Hamilton, Ontario",15,127,1,2,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-02",0.00022359981,2.6409427e-05,3.521257e-06,0,-79.8711024,43.2557206
"3684","Hamilton, Ontario",11,138,0,2,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-03",0.00024296674,1.9366913e-05,3.521257e-06,0,-79.8711024,43.2557206
"3685","Hamilton, Ontario",9,147,1,3,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-04",0.00025881239,1.5845657e-05,5.2818855e-06,0,-79.8711024,43.2557206
"3686","Hamilton, Ontario",8,155,0,3,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-05",0.00027289742,1.4085028e-05,5.2818855e-06,0,-79.8711024,43.2557206
"3687","Hamilton, Ontario",15,170,2,5,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-06",0.00029930685,2.6409427e-05,8.803142e-06,0,-79.8711024,43.2557206
"3688","Hamilton, Ontario",13,183,0,5,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-07",0.000322195,2.2888171e-05,8.803142e-06,0,-79.8711024,43.2557206
"3689","Hamilton, Ontario",15,198,0,5,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-08",0.00034860443,2.6409427e-05,8.803142e-06,0,-79.8711024,43.2557206
"3690","Hamilton, Ontario",8,206,1,6,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-09",0.00036268946,1.4085028e-05,1.0563771e-05,0,-79.8711024,43.2557206
"3691","Hamilton, Ontario",12,218,0,6,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-10",0.00038381701,2.1127542e-05,1.0563771e-05,0,-79.8711024,43.2557206
"3692","Hamilton, Ontario",14,232,0,6,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-11",0.0004084658,2.4648798e-05,1.0563771e-05,0,-79.8711024,43.2557206
"3693","Hamilton, Ontario",10,242,2,8,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-12",0.0004260721,1.7606284e-05,1.4085028e-05,0,-79.8711024,43.2557206
"3694","Hamilton, Ontario",14,256,1,9,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-13",0.00045072089,2.4648798e-05,1.5845657e-05,0,-79.8711024,43.2557206
"3695","Hamilton, Ontario",5,261,0,9,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-14",0.00045952405,8.803142e-06,1.5845657e-05,0,-79.8711024,43.2557206
"3696","Hamilton, Ontario",15,276,1,10,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-15",0.00048593347,2.6409427e-05,1.7606284e-05,0,-79.8711024,43.2557206
"3697","Hamilton, Ontario",30,306,1,11,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-16",0.0005387523,5.2818854e-05,1.9366913e-05,0,-79.8711024,43.2557206
"3698","Hamilton, Ontario",13,319,0,11,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-17",0.00056164048,2.2888171e-05,1.9366913e-05,0,-79.8711024,43.2557206
"3699","Hamilton, Ontario",4,323,2,13,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-18",0.00056868297,7.042514e-06,2.2888171e-05,0,-79.8711024,43.2557206
"3700","Hamilton, Ontario",5,328,1,14,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-19",0.00057748612,8.803142e-06,2.4648798e-05,0,-79.8711024,43.2557206
"3701","Hamilton, Ontario",3,331,2,16,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-20",0.000582768,5.2818855e-06,2.8170056e-05,0,-79.8711024,43.2557206
"3702","Hamilton, Ontario",23,354,0,16,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-21",0.00062326249,4.0494455e-05,2.8170056e-05,0,-79.8711024,43.2557206
"3703","Hamilton, Ontario",0,354,1,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-22",0.00062326249,0,2.9930685e-05,0,-79.8711024,43.2557206
"3704","Hamilton, Ontario",10,364,0,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-23",0.00064086879,1.7606284e-05,2.9930685e-05,0,-79.8711024,43.2557206
"3705","Hamilton, Ontario",5,369,0,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-24",0.00064967189,8.803142e-06,2.9930685e-05,0,-79.8711024,43.2557206
"3706","Hamilton, Ontario",23,392,0,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-25",0.00069016637,4.0494455e-05,2.9930685e-05,0,-79.8711024,43.2557206
"3707","Hamilton, Ontario",9,401,0,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-26",0.00070601201,1.5845657e-05,2.9930685e-05,0,-79.8711024,43.2557206
"3708","Hamilton, Ontario",8,409,0,17,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-27",0.00072009704,1.4085028e-05,2.9930685e-05,0,-79.8711024,43.2557206
"3709","Hamilton, Ontario",12,421,2,19,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-28",0.00074122456,2.1127542e-05,3.3451943e-05,0,-79.8711024,43.2557206
"3710","Hamilton, Ontario",4,425,0,19,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-29",0.00074826711,7.042514e-06,3.3451943e-05,0,-79.8711024,43.2557206
"3711","Hamilton, Ontario",6,431,1,20,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-04-30",0.00075883087,1.0563771e-05,3.5212568e-05,0,-79.8711024,43.2557206
"3712","Hamilton, Ontario",8,439,0,20,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-05-01",0.0007729159,1.4085028e-05,3.5212568e-05,0,-79.8711024,43.2557206
"3713","Hamilton, Ontario",8,447,0,20,0,0,"Hamilton, Ontario","Hamilton","Ontario","Hamilton, Ontario",567979,"2020-05-02",0.00078700093,1.4085028e-05,3.5212568e-05,0,-79.8711024,43.2557206
